"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Russell","Teibert","Russell Teibert","VAN",2019,2333,"CM",6,2,20.960330154691,0.166666666666667,0,0.405,-0.104222536378025,-0.404530859178975,14,25.790695930298,3,1.57365981666018,1.42634018333982,1.97819067583916,0,0.255527029051582,0.0674218098631625,0.112404272618585,-0.0674218098631625,0.10188144166713,190,"VAN",2333,"CM",0.246892413201886,0.0822974710672953,0,0.0166459333395549,-0.00428862558606532,-0.0166459333395549,0.576082297471067,0.123446206600943,0.0647541116156784,0.0586920949852646,0.0814000449552333,0,0.0105146141401423,190,220,39,"Teibert"
"Reggie","Cannon","Reggie Cannon","FCD",2019,2474,"FB/WB",8,1,20.8024336243237,0,1,0.49,-0.314982943921133,0.510417492375267,12,18.3092965664071,1,1.47613149751119,-0.476131497511189,1.96571400513592,0.733509513137592,0.333103092681154,0.0611978134530916,0.123010958125932,0.0638021865469084,-0.039677624792599,80,"FCD",2474,"FB/WB",0.310428455941795,0.0388035569927243,0.0388035569927243,0.0189975427372572,-0.0122224586161798,0.0198060142554671,0.465642683912692,0.0388035569927243,0.0572791526924309,-0.0184755956997066,0.0762766954296881,0.02846277819774,0.0129255848413059,80,241,286,"Cannon"
"Brek","Shea","Brek Shea","ATL",2019,987,"FB/WB",6,3,20.5549674398411,0,0,0.646,0.0577015351345291,-0.645878787489702,16,22.3344496118309,0,1.26281953297094,-1.26281953297094,1.90869832046064,0,0.283115681357514,0.107646464581617,0.0789262208106839,-0.107646464581617,-0.0789262208106839,225,"ATL",987,"FB/WB",0.583586626139818,0.291793313069909,0,0.0628210370810653,0.005612307368708,-0.0628210370810653,1.55623100303951,0,0.122827431778329,-0.122827431778329,0.185648468859394,0,0.0275370875484512,225,272,259,"Shea"
"Junior","Moreno","Junior Moreno","DCU",2019,2770,"CDM",7,1,22.4053929751306,0.285714285714286,0,0.525,-0.214074089068772,-0.524746249554052,13,24.7217980297073,2,1.38327376151308,0.616726238486922,1.90802001106713,0,0.331545948312757,0.0749637499362931,0.106405673962544,-0.0749637499362931,0.0474404798836094,160,"DCU",2770,"CDM",0.242599277978339,0.0346570397111913,0,0.0181861516090935,-0.00741917420599355,-0.0181861516090935,0.450541516245487,0.0693140794223827,0.0479401736842078,0.0213739057381749,0.0661263252933012,0,0.0114904010967598,160,254,91,"Moreno"
"Diego","Polenta","Diego Polenta","LAG",2019,2714,"CB",4,0,24.1466540275765,0.75,0,0.29,-0.290312257327416,-0.290312257327416,14,14.3405500662704,2,1.61433501208751,0.38566498791249,1.90464726941493,0,0.255851046728656,0.0725780643318541,0.115309643720536,-0.0725780643318541,0.0275474991366065,777,"LAG",2714,"CB",0.141488577745026,0,0,0.010268967097801,-0.010268967097801,-0.010268967097801,0.49521002210759,0.0707442888725129,0.0571024912160652,0.0136417976564477,0.0673714583138662,0,0.00905000017905343,777,186,45,"Polenta"
"Nick","Lima","Nick Lima","SJE",2019,1963,"FB/WB",12,2,29.1611689364855,0,0,0.486,-0.418415387765622,-0.486496363085857,19,21.6075694059615,2,1.4123982936186,0.587601706381398,1.89889465670446,0,0.277862622404778,0.0405413635904881,0.0743367522957159,-0.0405413635904881,0.0309264055990209,218,"SJE",1963,"FB/WB",0.586856851757514,0.097809475292919,0,0.0237919770026705,-0.0204624947659194,-0.0237919770026705,0.92919001528273,0.097809475292919,0.0690729680017248,0.0287365072911942,0.0928649450043953,0,0.0135887986504629,218,240,12,"Lima"
"Franco","Escobar","Franco Escobar","ATL",2019,2156,"FB/WB",4,2,16.2259722977305,0.25,1,0.603,0.198960455003987,0.397161847660262,10,16.7035852527912,2,1.24667679468724,0.753323205312762,1.84951494702698,0.655088508112584,0.224309465150444,0.150709538084934,0.124667679468724,0.0992904619150656,0.0753323205312762,300,"ATL",2156,"FB/WB",0.178107606679035,0.0890538033395176,0.0445269016697588,0.0268425151320106,0.008859092616133,0.0176843865377482,0.445269016697588,0.0890538033395176,0.0555106550510087,0.0335431482885089,0.0823531701830193,0.029169061585718,0.00998780549835001,300,267,344,"Escobar"
"Derrick","Etienne","Derrick Etienne","NYRB, CIN",2019,736,"Wing",13,6,22.4361339261256,0.0769230769230769,1,1.11,0.517837185536663,-0.109572245401646,3,13.3392078407981,1,0.699500315241199,0.300499684758801,1.80907256064285,1.01345807204657,0.524632600854106,0.085351711184742,0.233166771747066,-0.00842863426166509,0.100166561586267,82,"NYRB, CIN",736,"Wing",1.69565217391304,0.782608695652174,0.130434782608696,0.144726814617606,0.0675439807221734,-0.0142920320089104,0.391304347826087,0.130434782608696,0.0912391715531999,0.0391956110554957,0.235965986170806,0.132190183310422,0.0684303392418399,82,316,305,"Etienne"
"Steven","Beitashour","Steven Beitashour","LAFC",2019,2003,"FB/WB",5,1,17.5565862268597,0.2,1,0.545,0.280728291087167,0.455326271359827,12,19.0997033094761,2,1.24506315263036,0.754936847369635,1.78973688127054,0.526427964619333,0.250521872758924,0.108934745728034,0.103755262719197,0.0910652542719655,0.0629114039474696,298,"LAFC",2003,"FB/WB",0.239640539191213,0.0479281078382426,0.0479281078382426,0.0261051812029239,0.0134547758084713,0.0218229266353187,0.575137294058912,0.0958562156764853,0.0596735210446905,0.0361826946317948,0.0857787022476144,0.025230696257342,0.0120070393334282,298,256,287,"Beitashour"
"Jacob","Shaffelburg","Jacob Shaffelburg","TOR",2019,698,"Wing",10,3,21.4148061571663,0.2,0,0.729,0.0536125539910781,-0.728654217737939,11,16.1247623401918,1,1.03863678141823,-0.038636781418226,1.76729099915617,0,0.49872621046184,0.0728654217737939,0.0944215255834751,-0.0728654217737939,-0.00351243467438418,NA,"TOR",698,"Wing",1.37535816618911,0.412607449856734,0,0.100216052869401,0.00737364639418839,-0.100216052869401,1.51289398280802,0.137535816618911,0.142849757902793,-0.00531394128388208,0.243065810772195,0,0.0685927166251241,NA,280,100,"Shaffelburg"
"Dairon","Asprilla","Dairon Asprilla","POR",2019,611,"Wing",15,4,18.5670670768732,0.133333333333333,1,1.376,-0.132516203053828,-0.37627699263125,3,20.8081987790415,0,0.390742467815671,-0.390742467815671,1.76701946044692,0.871575208795727,1.43232882501066,0.09175179950875,0.13024748927189,-0.0250851328420834,-0.13024748927189,214,"POR",611,"Wing",2.35679214402619,0.62847790507365,0.157119476268412,0.216239920282488,-0.0208208764208961,-0.0591204440140753,0.471358428805237,0,0.0613932518990252,-0.0613932518990252,0.277633172181513,0.136941440334517,0.225046754829826,214,345,357,"Asprilla"
"Andres","Rios","Andres Rios","SJE",2019,316,"F",4,2,16.2506485347492,0.5,1,1.152,-0.0444939316278801,-0.151581462122738,9,23.4003761751733,0,0.57324892884464,-0.57324892884464,1.72483039096738,0.348427190133721,0.0731691802268178,0.287895365530684,0.0636943254271822,-0.0378953655306844,-0.0636943254271822,NA,"SJE",316,"F",1.21518987341772,0.607594936708861,0.30379746835443,0.349847532796781,-0.0135171437856851,-0.0460500644423507,2.73417721518987,0,0.174151573319891,-0.174151573319891,0.523999106116672,0.105851298268472,0.0222286117144763,NA,323,300,"Rios"
"Daniel","Lovitz","Daniel Lovitz","MTL",2019,2709,"FB/WB",6,3,22.2787469154724,0.333333333333333,0,0.386,0.0786045010100311,-0.386317336071203,11,20.5942769394089,1,1.32909139588259,-0.329091395882589,1.71540873195379,0,0.18951187750326,0.0643862226785338,0.120826490534781,-0.0643862226785338,-0.0299173996256899,97,"MTL",2709,"FB/WB",0.212624584717608,0.106312292358804,0,0.0136900938585587,0.00278554156403211,-0.0136900938585587,0.389811738648948,0.035437430786268,0.0470995843502136,-0.0116621535639456,0.0607896782087722,0,0.00671581404219746,97,211,70,"Lovitz"
"Emerson","Hyndman","Emerson Hyndman","ATL",2019,1059,"CM",12,5,21.3783268006012,0.166666666666667,1,1.097,-0.0491427962635489,-0.0967764189806827,10,24.6450772227383,1,0.615992840350848,0.384007159649151,1.71276925933153,1.59077110636812,0.919619393217273,0.0913980349150569,0.0615992840350848,-0.00806470158172356,0.0384007159649151,NA,"ATL",1059,"CM",1.08781869688385,0.453257790368272,0.0906515580736544,0.0994244912390421,-0.00445487104938687,-0.00877293316538766,0.906515580736544,0.0906515580736544,0.0558407107400203,0.0348108473336341,0.155265201979062,0.144205879330821,0.0833649308298944,NA,314,295,"Hyndman"
"Tomas","Conechny","Tomas Conechny","POR",2019,410,"Wing",7,4,23.7482636235365,0,0,0.639,0.182503742551099,-0.639002757498658,6,15.7752409918659,2,1.06146845079085,0.93853154920915,1.70047120828951,0,0.220409823205902,0.091286108214094,0.176911408465142,-0.091286108214094,0.156421924868192,404,"POR",410,"Wing",1.6390243902439,0.936585365853659,0,0.149620157853344,0.0427325836217208,-0.149620157853344,1.40487804878049,0.468292682926829,0.248538954331516,0.219753728595313,0.39815911218486,0,0.0516081537262599,404,271,269,"Conechny"
"Rashawn","Dally","Rashawn Dally","CIN",2019,585,"F",9,3,20.3036091945292,0.222222222222222,1,1.297,-0.500084454879705,-0.296594968357221,2,22.3402392806861,0,0.398126434144606,-0.398126434144606,1.69472140250183,0.391760701265482,0.450217293455355,0.144066107595247,0.199063217072303,-0.0329549964841356,-0.199063217072303,60,"CIN",585,"F",1.47692307692308,0.492307692307692,0.164102564102564,0.212774558909903,-0.0820651413135926,-0.0486719948073388,0.328205128205128,0,0.0653335686801404,-0.0653335686801404,0.278108127590043,0.0642889355922843,0.0738818122593403,60,336,361,"Dally"
"DeJuan","Jones","DeJuan Jones","NER",2019,1416,"FB/WB",10,3,20.9046158970032,0.3,0,0.755,0.0685449064731186,-0.754748826226249,10,17.8426694130142,0,0.938292235080152,-0.938292235080152,1.6930410613064,0,0.697998090728919,0.0754748826226249,0.0938292235080152,-0.0754748826226249,-0.0938292235080152,56,"NER",1416,"FB/WB",0.677966101694915,0.203389830508475,0,0.0511694119475423,0.00464711230326228,-0.0511694119475423,0.677966101694915,0,0.06361303288679,-0.06361303288679,0.114782444834332,0,0.0473219044561979,56,286,188,"Jones"
"Luis","Caicedo","Luis Caicedo","NER",2019,2525,"CM",14,2,24.7257197357069,0.285714285714286,0,0.71,-0.624834092779233,-0.709609278982337,8,24.38603747421,0,0.983145069667438,-0.983145069667438,1.69275434864978,0,0.46875168354098,0.0506863770701669,0.12289313370843,-0.0506863770701669,-0.12289313370843,300,"NER",2525,"CM",0.532277227722772,0.076039603960396,0,0.0269792042702196,-0.0237560684779431,-0.0269792042702196,0.304158415841584,0,0.037378980866564,-0.037378980866564,0.0643581851367835,0,0.0178218461861125,300,278,192,"Caicedo"
"Tajon","Buchanan","Tajon Buchanan","NER",2019,434,"Wing",10,2,18.2799817376653,0.1,0,0.752,-0.486669059184891,-0.751825438867524,2,8.04293202228306,2,0.940520306035642,1.05947969396436,1.69234574490317,0,0.475595750788798,0.0751825438867524,0.470260153017821,-0.0751825438867524,0.529739846982179,126,"NER",434,"Wing",2.21198156682028,0.442396313364055,0,0.166302401224153,-0.107650298805874,-0.166302401224153,0.442396313364055,0.442396313364055,0.208041358017101,0.234354955346955,0.374343759241253,0,0.105200903400287,126,285,25,"Buchanan"
"Tristan","Blackmon","Tristan Blackmon","LAFC",2019,1480,"FB/WB",4,1,27.8594502999539,0.75,0,0.156,-0.0498763849746989,-0.155583005763727,13,25.3220723129733,4,1.53620939428566,2.46379060571434,1.69179240004938,0,0.13010401756761,0.0388957514409319,0.118169953406589,-0.0388957514409319,0.189522354285719,73,"LAFC",1480,"FB/WB",0.259459459459459,0.0648648648648649,0,0.0100918706441337,-0.00323522497133182,-0.0100918706441337,0.843243243243243,0.259459459459459,0.0996460147644749,0.159813444694985,0.109737885408609,0,0.00843917951789906,73,143,211,"Blackmon"
"Cole","Bassett","Cole Bassett","COL",2019,1124,"CM",10,5,20.0499452793409,0.3,1,1.101,0.227347320477413,-0.100984071067641,10,25.6727608422182,1,0.580080212522375,0.419919787477625,1.68106428359002,0.966705727780031,0.672713629866501,0.110098407106764,0.0580080212522375,-0.0100984071067641,0.0419919787477625,84,"COL",1124,"CM",0.854092526690391,0.427046263345196,0.0854092526690391,0.0940342267104035,0.0194175647382844,-0.00862497404136431,0.854092526690391,0.0854092526690391,0.0495442174396335,0.0358650352294057,0.143578444150037,0.082565613760572,0.0574559683871744,84,315,324,"Bassett"
"Patrick","Mullins","Patrick Mullins","CLB, TOR",2019,613,"F",9,3,20.4543340467739,0.222222222222222,1,0.937,0.329573224683603,0.0631443360066132,7,20.2986768024129,0,0.741779317555827,-0.741779317555827,1.67863498154921,0.620904560299885,0.644073311032341,0.104095073777043,0.105968473936547,0.00701603733406813,-0.105968473936547,260,"CLB, TOR",613,"F",1.4094616639478,0.469820554649266,0.156606851549755,0.14671801589456,0.0516134250727991,0.00988883565519554,1.09624796084829,0,0.116167723467144,-0.116167723467144,0.262885739361704,0.0972379083014501,0.100866293408001,260,302,313,"Mullins"
"Joevin","Jones","Joevin Jones","SEA",2019,999,"FB/WB",11,7,26.365340402382,0.181818181818182,0,0.458,-0.0844898614106408,-0.458432582346129,12,20.8891606979249,1,1.16367388371209,-0.163673883712091,1.62210646605822,0,0.328207506059378,0.0416756893041935,0.0969728236426743,-0.0416756893041935,-0.0136394903093409,529,"SEA",999,"FB/WB",1.05705705705706,0.672672672672673,0,0.0440535814867151,-0.00811914584126278,-0.0440535814867151,1.15315315315315,0.0960960960960961,0.111824517353714,-0.0157284212576184,0.15587809884043,0,0.0315394600417421,529,233,184,"Jones"
"Adrien","Perez","Adrien Perez","LAFC",2019,255,"Wing",6,2,17.8807285215044,0.333333333333333,0,1.283,-0.636224678608259,-1.28265822517579,5,22.8634503141988,0,0.316576048647382,-0.316576048647382,1.59923427382318,0,0.859751229873445,0.213776370862632,0.0633152097294765,-0.213776370862632,-0.0633152097294765,56,"LAFC",255,"Wing",2.25882352941176,0.752941176470588,0,0.482883096536769,-0.239519879005462,-0.482883096536769,1.88235294117647,0,0.119181571255485,-0.119181571255485,0.602064667792254,0,0.323671051246473,56,334,8,"Perez"
"Mohamed","El-Munir","Mohamed El-Munir","LAFC",2019,658,"FB/WB",9,3,24.9285621466146,0.111111111111111,1,0.449,-0.0533504408704155,0.550666826720053,9,22.1477834014693,0,1.13713703506972,-1.13713703506972,1.58647020834966,0.00261512394401296,0.313157420628917,0.0499259081422163,0.126348559452191,0.0611852029688948,-0.126348559452191,203,"LAFC",658,"FB/WB",1.31306990881459,0.437689969604863,0.145896656534954,0.0655562076517856,-0.00778365094765941,0.0803404488831689,1.31306990881459,0,0.165904491438743,-0.165904491438743,0.231460699090528,0.000381537839855994,0.0456886206388694,203,231,340,"El-Munir"
"Andreas","Ivan","Andreas Ivan","NYRB",2019,539,"Wing",15,4,24.2484068354396,0.2,1,1.121,-0.158757436361853,-0.120806917387265,4,23.2016875313715,2,0.4485182614217,1.5514817385783,1.56932517880897,0.628157329608946,0.782503174940386,0.074720461159151,0.112129565355425,-0.00805379449248436,0.387870434644575,331,"NYRB",539,"Wing",2.67161410018553,0.712430426716141,0.178107606679035,0.199624237605153,-0.0282759070329088,-0.0215166309261178,0.712430426716141,0.35621521335807,0.0798845140936609,0.27633069926441,0.279508751698814,0.111879598594543,0.139369767707379,331,319,331,"Ivan"
"Brian","Rodriguez","Brian Rodriguez","LAFC",2019,403,"Wing",14,4,20.9437050943598,0.142857142857143,0,1.124,-0.674573312746303,-1.12355488390214,5,16.0675072905279,0,0.442789161070042,-0.442789161070042,1.56634404497218,0,0.901816687415137,0.0802539202787243,0.0885578322140083,-0.0802539202787243,-0.0885578322140083,NA,"LAFC",403,"Wing",3.33498759305211,0.952853598014888,0,0.267645828423339,-0.160692402043784,-0.267645828423339,1.19106699751861,0,0.105478311321896,-0.105478311321896,0.373124139745235,0,0.214824818838345,NA,320,75,"Rodriguez"
"Kemar","Lawrence","Kemar Lawrence","NYRB",2019,1876,"FB/WB",2,1,13.2854876363972,0.5,1,0.377,0.377616036585819,0.623340599066022,8,20.2013200444823,0,1.18533204652225,-1.18533204652225,1.56199144745623,0.0593280716951687,0.0469719004076372,0.188329700466989,0.148166505815281,0.311670299533011,-0.148166505815281,383,"NYRB",1876,"FB/WB",0.102345415778252,0.0511727078891258,0.0511727078891258,0.0192746814976876,0.0193236351344555,0.0318980263914382,0.409381663113006,0,0.0606566505683028,-0.0606566505683028,0.0799313320659904,0.00303597808248198,0.00240367933855713,383,207,304,"Lawrence"
"Raheem","Edwards","Raheem Edwards","CHI",2019,262,"FB/WB",6,4,15.715216182495,0.333333333333333,1,1.233,0.898826287563971,-0.233261144893068,3,16.1953707826662,0,0.322035444153344,-0.322035444153344,1.55529658904641,0.216119083920456,0.474497290979056,0.205543524148845,0.107345148051115,-0.038876857482178,-0.107345148051115,70,"CHI",262,"FB/WB",2.19847328244275,1.46564885496183,0.366412213740458,0.451881946220361,0.329340929794432,-0.0854697324799027,1.09923664122137,0,0.117997719995118,-0.117997719995118,0.569879666215479,0.0791886719708541,0.173861602801486,70,330,309,"Edwards"
"A.J.","DeLaGarza","A.J. DeLaGarza","HOU",2019,1172,"FB/WB",6,2,16.0150291464951,0.166666666666667,0,0.972,-0.516205455166988,-0.972110994777228,7,17.3842758088834,1,0.576595189112077,0.423404810887923,1.5487061838893,0,0.538197163617118,0.162018499129538,0.0823707413017252,-0.162018499129538,0.0604864015554176,254,"HOU",1172,"FB/WB",0.491467576791809,0.16382252559727,0,0.0796268391626399,-0.0422830406962721,-0.0796268391626399,0.573378839590444,0.0819112627986348,0.0472296400637878,0.034681622734847,0.126856479226428,0,0.0440844093065216,254,304,224,"DeLaGarza"
"Josh","Sims","Josh Sims","NYRB",2019,510,"Wing",11,3,18.4224350187815,0.181818181818182,0,1.158,-0.323784593894354,-1.15750493602421,7,24.4680450550027,1,0.388419435916055,0.611580564083945,1.54592437194026,0,0.685311141837041,0.105227721456746,0.0554884908451507,-0.105227721456746,0.0873686520119922,NA,"NYRB",510,"Wing",2.07058823529412,0.564705882352941,0,0.217883282075145,-0.0609476882624667,-0.217883282075145,1.31764705882353,0.188235294117647,0.0731142467606692,0.115121047356978,0.290997528835814,0,0.128999744345796,NA,324,46,"Sims"
"Cory","Burke","Cory Burke","PHI",2019,535,"F",10,3,22.318357334598,0.4,1,0.847,-0.666331214090744,0.1534087219189,4,19.247333629164,0,0.697281243749854,-0.697281243749854,1.54387252183095,0.616672637254811,0.322075588264302,0.08465912780811,0.174320310937463,0.01534087219189,-0.174320310937463,80,"PHI",535,"F",1.79439252336449,0.538317757009346,0.179439252336449,0.151911705973431,-0.119565974864881,0.0275275463630175,0.717757009345794,0,0.125119625046703,-0.125119625046703,0.277031331020134,0.110655276965349,0.0577930027539682,80,293,291,"Burke"
"David","Guzman","David Guzman","POR, CLB",2019,1596,"CDM",15,2,26.042167791463,0.466666666666667,0,0.702,-0.231383083203025,-0.701710104602356,11,25.0165454461608,1,0.840759179463518,0.159240820536482,1.54246928406587,0,0.610680741924791,0.0467806736401571,0.0764326526785016,-0.0467806736401571,0.0144764382305893,320,"POR, CLB",1596,"CDM",0.902255639097744,0.120300751879699,0,0.0422081265926229,-0.0139177794407835,-0.0422081265926229,0.661654135338346,0.0601503759398496,0.0505719807196101,0.00957839522023951,0.092780107312233,0,0.0367326762060025,320,277,67,"Guzman"
"Julian","Araujo","Julian Araujo","LAG",2019,973,"FB/WB",7,2,21.0093670585891,0.285714285714286,0,0.524,-0.413188446050156,-0.523712715183262,10,16.021802477572,1,1.01586846824203,-0.0158684682420323,1.53958118342529,0,0.253294731596831,0.0748161021690375,0.101586846824203,-0.0748161021690375,-0.00158684682420323,86,"LAG",973,"FB/WB",0.690647482014389,0.197327852004111,0,0.051671552577177,-0.0407667942659969,-0.051671552577177,0.986639260020555,0.0986639260020555,0.100229571378453,-0.00156564537639784,0.15190112395563,0,0.0249910526549802,86,253,160,"Araujo"
"Robin","Lod","Robin Lod","MIN",2019,622,"Wing",10,6,18.212129197986,0.1,0,1.3,-0.0862713820906067,-1.29993008640363,6,30.7679634156729,0,0.233686660925305,-0.233686660925305,1.53361674732893,0,0.83680432873129,0.129993008640363,0.0389477768208842,-0.129993008640363,-0.0389477768208842,NA,"MIN",622,"Wing",1.54340836012862,0.92604501607717,0,0.200632296293807,-0.0133151972358493,-0.200632296293807,0.92604501607717,0,0.0360673946122657,-0.0360673946122657,0.236699690906073,0,0.129153079675569,NA,337,250,"Lod"
"Matias","Vera","Matias Vera","HOU",2019,2845,"CDM",11,0,26.795393803528,0.363636363636364,0,0.796,-0.795900991043366,-0.795900991043366,16,27.4870280065487,1,0.729388391226712,0.270611608773288,1.52528938227008,0,0.721970102898746,0.0723546355493969,0.0455867744516695,-0.0723546355493969,0.0169132255483305,231,"HOU",2845,"CDM",0.371177504393673,0,0,0.0268564130545389,-0.0268564130545389,-0.0268564130545389,0.539894551845343,0.0337434094903339,0.0246120511626588,0.0091313583276751,0.0514684642171977,0,0.0243617328218909,231,291,94,"Vera"
"Shamit","Shome","Shamit Shome","MTL",2019,1743,"CM",3,1,13.2032907235111,0.666666666666667,0,0.462,-0.0911706499545452,-0.461509073592551,9,17.0573871115446,1,1.06208644311718,-0.0620864431171804,1.52359551670973,0,0.449176052024792,0.153836357864184,0.118009604790798,-0.153836357864184,-0.00689849367968671,119,"MTL",1743,"CM",0.165232358003442,0.0550774526678141,0,0.0254187441565605,-0.00502144715756531,-0.0254187441565605,0.495697074010327,0.0550774526678141,0.0584970157999136,-0.00341956313209944,0.083915759956474,0,0.0247394727449111,119,234,24,"Shome"
"Amando","Moreno","Amando Moreno","CHI",2019,101,"sub",5,2,13.5555677200885,0.4,0,0.873,-0.126983472114506,-0.87331683174522,2,12.0114609375785,0,0.644196590861619,-0.644196590861619,1.51751342260684,0,0.564345172554235,0.174663366349044,0.32209829543081,-0.174663366349044,-0.32209829543081,73,"CHI",101,"sub",4.75247524752475,1.9009900990099,0,0.830083325223179,-0.120697161613788,-0.830083325223179,1.9009900990099,0,0.612305670521935,-0.612305670521935,1.44238899574511,0,0.536407292724817,73,297,99,"Moreno"
"Dion","Pereira","Dion Pereira","ATL",2019,739,"Wing",3,2,21.0536522162276,0,0,0.203,-0.0786722830644206,-0.203403934835269,9,15.683683029956,1,1.30416668962594,-0.304166689625937,1.50757062446121,0,0.0623942084294791,0.0678013116117562,0.144907409958437,-0.0678013116117562,-0.0337962988473263,56,"ATL",739,"Wing",0.389715832205683,0.259810554803789,0,0.0264232445794124,-0.0102199447553239,-0.0264232445794124,1.16914749661705,0.129905277401894,0.169418135594168,-0.0395128581922732,0.19584138017358,0,0.0081053369543031,56,167,56,"Pereira"
"Luis","Silva","Luis Silva","SEA",2019,215,"F",11,4,13.737454532563,0.181818181818182,0,1.424,0.0302081765689106,-1.42440228310297,1,31.5576619064214,0,0.0274376545382186,-0.0274376545382186,1.45183993764118,0,0.699784614633967,0.129491116645724,0.0274376545382186,-0.129491116645724,-0.0274376545382186,NA,"SEA",215,"F",4.91162790697674,1.78604651162791,0,0.63601218222272,0.0134883020958857,-0.63601218222272,0.446511627906977,0,0.0122512317938092,-0.0122512317938092,0.648263414016529,0,0.312461967464469,NA,348,142,"Silva"
"Pablo","Aranguiz","Pablo Aranguiz","FCD",2019,611,"CAM",10,2,21.9904960822498,0.2,0,1.016,-0.69427388527779,-1.01554892169589,6,21.8548727521749,0,0.430041590834352,-0.430041590834352,1.44559051253025,0,0.619573787104771,0.101554892169589,0.071673598472392,-0.101554892169589,-0.071673598472392,467,"FCD",611,"CAM",1.57119476268412,0.314238952536825,0,0.15956251470181,-0.109083949241682,-0.15956251470181,0.942716857610475,0,0.0675679095255283,-0.0675679095255283,0.227130424227338,0,0.0973471089395385,467,306,197,"Aranguiz"
"DaMarcus","Beasley","DaMarcus Beasley","HOU",2019,1106,"FB/WB",3,0,25.2252405093175,0.666666666666667,0,0.129,-0.129071998015087,-0.129071998015087,9,24.6886311417699,2,1.29780821187907,0.702191788120932,1.42688020989416,0,0.0429564417565852,0.0430239993383624,0.144200912431008,-0.0430239993383624,0.0780213097912146,275,"HOU",1106,"FB/WB",0.260397830018083,0,0,0.011203356066409,-0.011203356066409,-0.011203356066409,0.78119349005425,0.173598553345389,0.112648814050986,0.0609497392944027,0.123852170117395,0,0.00372858807290432,275,128,29,"Beasley"
"Osvaldo","Alonso","Osvaldo Alonso","MIN",2019,2539,"CDM",7,2,32.1292404050487,0.428571428571429,1,0.385,0.0426755645857331,0.614574784263967,14,23.6301680621127,1,1.00779843566275,-0.00779843566274835,1.39322365139878,0.614550239148545,0.211615704832732,0.0550607451051476,0.0719856025473392,0.0877963977519952,-0.000557031118767739,698,"MIN",2539,"CDM",0.264671130366286,0.075620322961796,0.037810161480898,0.0145729896457894,0.00161356998827506,0.0232371718351086,0.529342260732572,0.037810161480898,0.0381050215926049,-0.000294860111706909,0.0526780112383943,0.023236243780331,0.00800122397161963,698,209,314,"Alonso"
"Joseph","Mora","Joseph Mora","DCU",2019,1719,"FB/WB",4,0,26.9833867613125,0,0,0.139,-0.138998103860361,-0.138998103860361,15,19.4827076758856,1,1.25135811830006,-0.251358118300057,1.39035622216042,0,0.115372423665694,0.0347495259650903,0.0834238745533371,-0.0347495259650903,-0.0167572078866705,164,"DCU",1719,"FB/WB",0.223385689354276,0,0,0.00776254681244599,-0.00776254681244599,-0.00776254681244599,0.837696335078534,0.0558464223385689,0.0698838739713819,-0.014037451632813,0.0776464207838279,0,0.00644313709825863,164,135,79,"Mora"
"Marcos","Lopez","Marcos Lopez","SJE",2019,1227,"FB/WB",7,2,22.877401908029,0.285714285714286,0,0.442,-0.0286986788580893,-0.442160935351715,15,23.8665994134483,0,0.941784449418357,-0.941784449418357,1.38394538477007,0,0.225104240578812,0.0631658479073879,0.0627856299612238,-0.0631658479073879,-0.0627856299612238,388,"SJE",1227,"FB/WB",0.547677261613692,0.156479217603912,0,0.0345944986094252,-0.00224537340698987,-0.0345944986094252,1.17359413202934,0,0.0736848468982578,-0.0736848468982578,0.108279345507683,0,0.0176120677225477,388,229,35,"Lopez"
"Sean","Davis","Sean Davis","NYRB",2019,2769,"CDM",7,2,25.4805992506668,0.285714285714286,0,0.269,0.0223424507541171,-0.269175871298679,10,21.4482873080443,1,1.11407817856829,-0.114078178568292,1.38325404986697,0,0.19341801372247,0.0384536958998113,0.111407817856829,-0.0384536958998113,-0.0114078178568292,328,"NYRB",2769,"CDM",0.242686890574215,0.0693391115926327,0,0.00933220788901163,0.000774602843046314,-0.00933220788901163,0.346695557963164,0.0346695557963164,0.0386245955733319,-0.00395503977701554,0.0479568034623435,0,0.00670571661876386,328,180,146,"Davis"
"Handwalla","Bwana","Handwalla Bwana","SEA",2019,633,"Wing",8,3,19.8960471042818,0.125,1,0.662,0.314628435512232,0.337930874912171,6,19.4501646486965,1,0.717701972931164,0.282298027068836,1.37977109801899,0.373264328643581,0.589557582881506,0.0827586406359786,0.119616995488527,0.0422413593640214,0.0470496711781393,57,"SEA",633,"Wing",1.21327014218009,0.454976303317536,0.151658767772512,0.100408587691045,0.0477161608359783,0.0512501800814667,0.909952606635071,0.151658767772512,0.108845796842641,0.0428129709298708,0.209254384533686,0.0566088081355194,0.0894115765507497,57,274,312,"Bwana"
